src,irsstub,incrange,variable,value,table_description,column_description
18in14ar.xls,13,"$200,000 under $500,000",DH,123704,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",DH,23568,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",DH,6411,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",DH,2274,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",DH,3272,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",DH,630,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",DH,303,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",DI,12503200,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,DI,98208,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",DI,26848,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",DI,127666,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",DI,170150,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",DI,191562,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",DI,292327,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",DI,300517,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",DI,906043,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",DI,928076,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",DI,2314195,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",DI,1703015,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",DI,3911986,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",DI,1168512,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",DI,236163,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",DI,62426,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",DI,23135,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",DI,33174,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",DI,6265,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",DI,2931,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",DJ,12425040,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,DJ,84066,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",DJ,93951,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",DJ,192940,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",DJ,300385,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",DJ,439389,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",DJ,585986,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",DJ,637110,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",DJ,1535718,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",DJ,1520162,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",DJ,2898949,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",DJ,1573662,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",DJ,2562722,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",DJ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",DJ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",DJ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",DJ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",DJ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",DJ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",DJ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",DK,13434708,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,DK,95682,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",DK,85276,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",DK,181123,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",DK,253001,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",DK,391739,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",DK,515647,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",DK,597869,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",DK,1510579,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",DK,1797947,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",DK,3301632,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",DK,1778273,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",DK,2925941,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",DK,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",DK,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",DK,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",DK,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",DK,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",DK,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",DK,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",DL,27064,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,DL,2320,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",DL,2989,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",DL,2363,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",DL,2043,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",DL,6065,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",DL,11283,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",DL,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",DM,56458,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,DM,7697,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",DM,7989,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",DM,5388,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",DM,1419,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",DM,13161,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",DM,20804,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",DM,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",DN,182910,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,DN,14279,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",DN,2658,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",DN,2149,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",DN,12758,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",DN,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",DN,3420,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",DN,2582,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",DN,8951,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",DN,6600,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",DN,37590,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",DN,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",DN,42459,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",DN,31236,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",DN,9134,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",DN,2973,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",DN,1500,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",DN,2870,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",DN,952,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",DN,798,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",DO,1720704,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,DO,159451,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",DO,705,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",DO,5741,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",DO,27959,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",DO,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",DO,18373,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",DO,8915,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",DO,30741,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",DO,14572,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",DO,84851,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",DO,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",DO,177533,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",DO,174435,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",DO,97443,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",DO,96974,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",DO,53923,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",DO,195642,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",DO,131885,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",DO,441561,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",DP,6256,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",DP,2084,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",DP,3015,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",DP,1155,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",DP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",DQ,7336,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,DQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",DQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",DQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",DQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",DQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",DQ,1820,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",DQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",DQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
